customerID,gender,Partner,Dependents,tenure,Contract,MonthlyCharges,Churn
3376-BMGFE,Female,No,No,4,Month-to-month,70.9,Yes
2038-YSEZE,Female,No,No,29,Month-to-month,67.45,No
4625-LAMOB,Male,No,No,44,Two year,20.4,No
9362-MWODR,Female,No,Yes,40,Month-to-month,64.1,No
8901-UPRHR,Female,Yes,Yes,72,Two year,109.2,No
3097-NNSPB,Female,No,No,2,Month-to-month,49.05,Yes
1371-WEPDS,Male,Yes,No,40,One year,55.8,No
1265-ZFOSD,Female,Yes,No,64,Two year,81.3,No
2805-AUFQN,Female,No,No,25,Two year,19.8,No
0531-ZZJWQ,Male,Yes,No,55,Month-to-month,74,No
6865-JZNKO,Female,No,No,30,Month-to-month,55.3,No
6549-BTYPG,Female,Yes,No,60,Two year,60.8,No
7047-YXDMZ,Male,No,No,21,Month-to-month,20,No
6424-ELEYH,Female,Yes,No,3,Month-to-month,74.75,Yes
1925-GMVBW,Female,No,No,5,Month-to-month,20.55,No
5144-PQCDZ,Male,No,No,4,Month-to-month,19.95,No
7613-LLQFO,Male,No,No,12,Month-to-month,84.45,Yes
2080-SRCDE,Female,No,Yes,1,Month-to-month,25.4,No
7501-IWUNG,Female,Yes,Yes,61,Two year,73.8,No
2988-GBIVW,Female,Yes,No,70,Month-to-month,90.85,No
9135-HSWOC,Male,Yes,Yes,64,Two year,19.7,No
5651-CRHKQ,Female,Yes,No,41,One year,86.2,No
6196-HBOBZ,Male,Yes,No,65,Two year,99.35,No
3227-WLKLI,Female,Yes,Yes,65,Two year,91.55,No
8845-LWKGE,Female,Yes,Yes,30,One year,64.5,No
4713-LZDRV,Female,No,No,2,Month-to-month,79.6,Yes
7162-WPHPM,Male,Yes,Yes,58,Two year,71.6,No
0825-CPPQH,Female,Yes,No,71,Two year,19.1,No
1421-HCERK,Male,Yes,No,30,Month-to-month,105.7,No
4373-VVHQL,Male,No,No,1,Month-to-month,44.75,No
0533-UCAAU,Male,Yes,No,57,One year,71.1,No
9360-AHGNL,Female,Yes,No,43,One year,109.55,Yes
5671-RQRLP,Female,Yes,No,70,Two year,75.65,No
8739-QOTTN,Female,Yes,No,2,Month-to-month,20.35,No
0862-PRCBS,Female,Yes,Yes,68,Two year,103.75,No
8189-XRIKE,Female,No,No,32,Month-to-month,90.95,No
9442-JTWDL,Female,No,No,11,One year,20.05,No
1213-NGCUN,Female,No,No,6,Month-to-month,49.65,Yes
9150-HEPMB,Male,No,No,56,One year,52.7,No
2729-VNVAP,Female,Yes,Yes,33,Two year,19.8,No
9200-NLNPD,Male,Yes,No,56,One year,54.05,No
8229-TNIQA,Female,No,No,4,Month-to-month,45.3,Yes
1707-HABPF,Female,No,No,46,One year,91.3,No
6641-XRPSU,Female,No,No,34,Month-to-month,70,Yes
6435-SRWBJ,Female,No,No,5,Month-to-month,82.75,No
0019-GFNTW,Female,No,No,56,Two year,45.05,No
0921-OHLVP,Male,No,No,22,Month-to-month,83.05,No
7302-ZHMHP,Female,No,No,1,Month-to-month,19.15,No
9659-ZTWSM,Male,Yes,No,66,One year,107.35,No
3162-ZJZFU,Male,Yes,Yes,53,Month-to-month,92.55,No
7993-NQLJE,Male,Yes,Yes,15,Month-to-month,75.1,No
9221-OTIVJ,Female,No,No,14,Month-to-month,104.85,Yes
3496-LFSZU,Male,Yes,No,4,Month-to-month,70.5,No
5650-YLIBA,Male,No,No,31,Month-to-month,81.15,No
4697-LUPSU,Male,Yes,Yes,2,One year,20.2,No
3410-YOQBQ,Female,No,No,31,Two year,79.2,No
7586-ZATGZ,Male,No,No,40,Month-to-month,84.9,No
2519-LBNQL,Male,Yes,No,60,One year,104.35,No
6383-ZTSIW,Female,Yes,No,39,One year,99.1,No
7033-CLAMM,Female,Yes,Yes,48,Two year,20.2,No
4280-DLSHD,Male,Yes,No,8,Month-to-month,54.75,No
7253-UVNDW,Female,No,No,46,Two year,54.35,Yes
3398-FSHON,Female,No,No,12,Month-to-month,91.3,Yes
7330-WZLNC,Female,No,No,5,Month-to-month,90.8,Yes
0848-SOMKO,Male,No,No,70,Two year,48.4,No
6127-ISGTU,Female,Yes,No,16,Month-to-month,84.95,Yes
1891-QRQSA,Male,Yes,Yes,64,Two year,111.6,No
8868-GAGIO,Male,Yes,No,45,Month-to-month,84.55,No
0428-IKYCP,Male,Yes,No,22,Month-to-month,87,No
1480-IVEVR,Male,Yes,No,35,One year,81.6,No
0788-DXBFY,Male,Yes,Yes,58,One year,19.55,No
4833-QTJNO,Male,Yes,No,67,Month-to-month,83.85,No
8670-MEFCP,Female,Yes,Yes,36,Two year,92.9,No
8143-ETQTI,Female,Yes,Yes,23,Two year,19.65,No
8024-XNAFQ,Female,No,No,72,Two year,107.4,No
0440-QEXBZ,Female,No,No,44,Month-to-month,50.15,No
1722-LDZJS,Male,Yes,Yes,53,One year,20.2,No
7426-RHZGU,Male,No,No,9,Month-to-month,95.9,No
9402-CXWPL,Female,No,No,70,One year,98.9,No
5183-SNMJQ,Male,No,No,10,Month-to-month,95.1,No
3170-NMYVV,Female,Yes,Yes,50,Two year,20.15,No
1839-UMACK,Male,No,No,42,One year,25.05,No
3530-CRZSB,Female,No,No,7,Month-to-month,20.65,No
4951-UKAAQ,Female,No,No,4,Month-to-month,88.95,Yes
0230-UBYPQ,Male,Yes,No,63,One year,36.1,No
3675-YDUPJ,Male,No,No,10,Month-to-month,19.85,No
6137-NICCO,Female,Yes,Yes,6,Month-to-month,94.05,No
9764-REAFF,Female,Yes,No,59,Two year,18.4,No
6313-GIDIT,Male,No,No,53,Month-to-month,54.45,Yes
4159-NAAIX,Female,No,No,63,Two year,97.45,No
0354-VXMJC,Male,Yes,Yes,23,Two year,19.6,No
0963-ZBDRN,Male,No,No,32,Month-to-month,96.2,Yes
5371-VYLSX,Female,No,No,50,Month-to-month,83.4,No
6319-QSUSR,Female,No,Yes,11,Month-to-month,19.7,No
8280-MQRQN,Female,No,No,1,Month-to-month,50.45,Yes
3200-MNQTF,Male,Yes,No,67,Two year,70.9,No
2007-QVGAW,Female,Yes,Yes,68,Two year,19.35,No
0761-AETCS,Female,No,No,1,Month-to-month,19.3,Yes
8292-ITGYJ,Female,Yes,Yes,45,Two year,24.65,No
1866-ZSLJM,Male,No,No,21,Month-to-month,20.5,No
4859-ZSRDZ,Female,Yes,Yes,58,Two year,55.5,No
0822-GAVAP,Female,No,No,2,Month-to-month,34.7,Yes
6635-MYYYZ,Female,No,No,30,One year,85.35,Yes
6646-QVXLR,Male,Yes,No,62,One year,103.75,Yes
9638-JIQYA,Male,No,No,2,Month-to-month,24.9,No
9844-FELAJ,Female,Yes,Yes,70,One year,107.9,No
7693-QPEFS,Male,No,No,52,Month-to-month,72.95,No
6575-SUVOI,Female,Yes,No,25,Month-to-month,69.5,No
5067-WJEUN,Male,Yes,Yes,67,Two year,54.2,No
7449-HVPIV,Male,Yes,Yes,55,Month-to-month,90.4,No
1619-YWUBB,Female,Yes,No,68,Two year,24.95,No
0810-DHDBD,Female,No,No,52,One year,74,No
7903-CMPEY,Male,Yes,No,1,Month-to-month,80.3,Yes
7488-MXJIV,Female,No,No,4,Month-to-month,85.65,Yes
0479-HMSWA,Female,No,Yes,26,Two year,105.45,No
2474-LCNUE,Female,Yes,No,23,Month-to-month,73.65,No
0096-BXERS,Female,Yes,No,6,Month-to-month,50.35,No
0064-YIJGF,Male,Yes,Yes,27,Month-to-month,75.75,No
6082-OQFBA,Male,Yes,Yes,23,One year,19.65,No
2843-CQMEG,Male,No,No,24,Month-to-month,49.7,No
4547-LYTDD,Female,No,No,16,Month-to-month,72.65,Yes
4464-JCOLN,Male,Yes,Yes,2,One year,19.85,Yes
9392-XBGTD,Male,No,Yes,27,Two year,20.6,No
1543-LLLFT,Male,Yes,No,61,One year,98.3,No
9424-CMPOG,Male,Yes,Yes,9,Two year,19.6,No
7188-CBBBA,Female,No,No,65,One year,95.5,No
2391-SOORI,Male,No,Yes,4,Month-to-month,49.35,Yes
4282-YMKNA,Female,No,No,9,Month-to-month,74.75,Yes
0780-XNZFN,Male,No,No,57,Two year,20.65,No
7895-VONWT,Female,No,No,25,Month-to-month,48.25,No
2984-TBYKU,Male,Yes,Yes,72,Two year,104.9,No
3663-MITLP,Female,No,No,15,Month-to-month,101.25,Yes
9643-YBLUR,Male,Yes,No,9,Month-to-month,69.05,No
4521-WFJAI,Male,No,No,56,Two year,25.95,No
5016-LIPDW,Male,Yes,Yes,57,One year,19.4,No
2545-LXYVJ,Male,Yes,No,72,Two year,20.7,No
7967-HYCDE,Male,No,No,8,Month-to-month,70.7,No
8552-OBVRU,Female,Yes,Yes,48,Month-to-month,104.5,No
4290-BSXUX,Male,Yes,No,3,Month-to-month,79.65,Yes
6586-MYGKD,Male,Yes,No,70,Two year,76.95,No
6646-QVXLR,Male,Yes,No,62,One year,103.75,Yes
4824-GUCBY,Female,No,No,22,Month-to-month,81.7,No
5930-GBIWP,Male,No,No,69,Two year,81.5,No
2091-GPPIQ,Female,Yes,Yes,72,Two year,78.95,No
5052-PNLOS,Male,No,No,3,Month-to-month,105.35,Yes
7963-GQRMY,Female,Yes,Yes,3,Month-to-month,44.3,Yes
9605-WGJVW,Female,No,No,1,Month-to-month,70.2,No
3039-MJSLN,Male,No,Yes,3,Month-to-month,20.2,No
2277-BKJKN,Female,Yes,No,71,Two year,99.2,No
2979-SXESE,Female,Yes,Yes,17,Month-to-month,94.4,Yes
1478-VPOAD,Female,No,No,1,Month-to-month,43.8,No
9788-HNGUT,Male,Yes,No,72,Two year,116.95,No
1971-DTCZB,Female,Yes,No,72,Two year,90.95,No
6340-DACFT,Female,Yes,Yes,50,Two year,20.55,No
4232-JGKIY,Male,No,No,1,Month-to-month,19.2,No
2386-OWURY,Female,No,No,58,Month-to-month,95.3,No
5357-TZHPP,Male,No,No,9,Month-to-month,84.4,Yes
5849-ASHZJ,Male,No,Yes,27,One year,20.05,No
8173-RXAYP,Female,Yes,Yes,24,Two year,19.7,No
3230-WYKIR,Male,No,No,18,One year,82,Yes
9558-IHEZX,Female,No,No,71,Two year,106.75,No
2057-BOYKM,Female,Yes,No,72,Two year,96.6,No
9334-GWGOW,Male,Yes,No,7,Month-to-month,74.85,No
0581-BXBUB,Female,No,No,4,Month-to-month,72.75,No
2333-KWEWW,Male,No,No,18,Two year,20.05,No
8757-TFHHJ,Male,No,No,1,Month-to-month,49.8,No
9068-FHQHD,Female,Yes,Yes,40,Two year,20.15,No
9702-AIUJO,Male,Yes,Yes,50,One year,44.8,No
5307-DZCVC,Female,Yes,No,32,Month-to-month,85.95,Yes
0962-CQPWQ,Female,Yes,Yes,62,Two year,20.3,No
0568-ONFPC,Male,Yes,Yes,5,Month-to-month,25.9,Yes
5176-LMJXE,Female,No,No,47,Two year,20.55,No
9734-YWGEX,Female,No,No,9,Month-to-month,98.3,Yes
4328-VUFWD,Female,No,No,39,One year,59.3,No
8550-XSXUQ,Male,Yes,No,48,One year,70.55,No
1428-IEDPR,Male,No,No,52,Two year,109.3,No
4393-OBCRR,Female,No,No,3,One year,20.25,No
5376-DEQCP,Female,No,No,1,Month-to-month,70.6,Yes
4584-LBNMK,Male,Yes,No,45,One year,24.7,No
0771-WLCLA,Female,Yes,Yes,16,Month-to-month,112.95,No
4311-QTTAI,Female,No,No,16,One year,19.35,No
8879-XUAHX,Male,Yes,No,71,Two year,116.25,No
0585-EGDDA,Male,Yes,No,40,Month-to-month,80,No
8198-RKSZG,Female,Yes,Yes,14,Month-to-month,80.45,No
0835-DUUIQ,Female,No,Yes,24,One year,21.05,No
8388-FYNPZ,Male,No,No,4,Month-to-month,56.75,No
2335-GSODA,Male,No,Yes,23,Two year,40.1,No
2272-JKMSI,Female,Yes,Yes,62,One year,110.8,No
4565-EVZMJ,Female,No,No,47,One year,58.9,No
3842-QTGDL,Male,Yes,No,16,Month-to-month,80.75,No
3841-NFECX,Female,Yes,No,71,Two year,96.35,No
8190-ZTQFB,Male,No,No,41,One year,51.35,No
4129-LYCOI,Female,No,Yes,67,Two year,104,No
8486-AYEQH,Female,No,No,31,Month-to-month,76.05,No
7396-VJUZB,Male,Yes,Yes,4,Month-to-month,45.25,No
6916-HIJSE,Female,No,No,65,Two year,84.85,No
5445-PZWGX,Male,No,No,62,One year,102,Yes
3452-ABWRL,Male,No,No,47,Month-to-month,86.05,No
0550-DCXLH,Male,No,No,13,Month-to-month,73.35,No
4130-MZLCC,Female,No,No,5,Month-to-month,50.55,No
8874-EJNSR,Male,Yes,Yes,39,Two year,25.2,No
4581-SSPWD,Female,No,No,3,Month-to-month,75.8,Yes
9824-QCJPK,Male,Yes,No,36,One year,20,No
7328-ZJAJO,Female,Yes,Yes,59,Two year,19.5,No
1045-LTCYT,Female,Yes,Yes,8,Month-to-month,21.05,No
9488-HGMJH,Female,No,No,1,Month-to-month,71.15,Yes
4785-NKHCX,Male,No,No,5,Month-to-month,20.05,No
6296-DDOOR,Female,No,No,19,One year,58.2,No
7980-MHFLQ,Female,Yes,Yes,72,Two year,24.9,No
6419-ZTTLE,Male,Yes,No,23,One year,20.75,No
7921-LMDFQ,Male,No,No,51,One year,94,No
8775-ERLNB,Male,Yes,No,1,Month-to-month,74.3,No
6765-MBQNU,Female,Yes,No,26,One year,26,No
1950-KSVVJ,Female,Yes,No,45,One year,113.3,No
0021-IKXGC,Female,No,No,1,Month-to-month,72.1,No
6770-UAYGJ,Female,Yes,Yes,49,Two year,25.25,No
0426-TIRNE,Female,No,No,1,Month-to-month,20.9,Yes
6734-PSBAW,Male,Yes,No,72,Two year,23.55,No
3977-QCRSL,Female,No,No,5,Month-to-month,20.15,No
8314-DPQHL,Male,No,No,9,One year,50.8,No
5788-YPOEG,Female,Yes,Yes,34,Two year,84.75,No
1821-BUCWY,Male,No,No,30,Two year,55.65,No
8443-WVPSS,Male,Yes,No,10,Month-to-month,99.85,Yes
6968-GMKPR,Female,No,No,55,Month-to-month,81.55,No
6223-DHJGV,Female,No,No,42,One year,20.65,No
5207-PLSTK,Male,Yes,Yes,1,Month-to-month,48.75,No
5687-DKDTV,Female,No,No,4,Month-to-month,20.35,Yes
9524-EGPJC,Female,No,No,18,Month-to-month,90.1,Yes
2070-FNEXE,Female,No,No,7,Month-to-month,76.45,Yes
2995-UPRYS,Female,Yes,No,40,One year,99.2,Yes
9823-EALYC,Male,Yes,Yes,72,Two year,80.85,No
2694-CIUMO,Female,No,No,12,Month-to-month,79.55,No
6967-PEJLL,Male,Yes,Yes,37,One year,40.2,No
2154-KVJFF,Female,No,No,15,Month-to-month,79.75,Yes
6569-KTMDU,Female,No,No,1,Month-to-month,19.1,No
3756-VNWDH,Male,Yes,No,65,One year,100.75,No
8809-RIHDD,Male,Yes,Yes,72,Two year,103.4,Yes
9026-RNUJS,Male,No,No,5,Month-to-month,50.35,Yes
3580-GICBM,Female,Yes,Yes,61,Two year,24.2,No
0897-FEGMU,Female,Yes,No,11,Month-to-month,99.5,Yes
1981-INRFU,Female,No,No,2,Month-to-month,79.75,Yes
5027-XWQHA,Male,No,No,6,Month-to-month,44.75,Yes
9357-UJRUN,Male,Yes,No,24,One year,58.35,No
5006-MXVRN,Female,No,No,39,Two year,20.7,No
7140-ADSMJ,Male,No,No,8,Month-to-month,20.45,No
5131-PONJI,Male,Yes,Yes,49,Month-to-month,90.4,No
9374-YOLBJ,Female,Yes,Yes,1,Month-to-month,19.25,No
1218-VKFPE,Female,Yes,Yes,12,Month-to-month,19,Yes
4283-FUTGF,Male,No,No,19,Month-to-month,79.85,Yes
8660-BUETV,Female,No,No,3,Month-to-month,44.75,No
2017-CCBLH,Female,No,No,8,Two year,20,No
8605-ITULD,Female,No,No,1,Month-to-month,19.55,No
5917-RYRMG,Male,No,No,32,One year,19.8,No
6353-BRMMA,Female,Yes,Yes,54,Month-to-month,104.1,No
8884-FEEWR,Male,No,No,35,One year,20.6,No
2925-VDZHY,Male,Yes,Yes,72,Two year,88.7,No
3407-JMJQQ,Female,Yes,Yes,71,Two year,109,No
3896-ZVNET,Female,Yes,Yes,24,Two year,24.7,No
9828-AOQLM,Female,Yes,Yes,1,Month-to-month,45.7,Yes
9076-AXYIK,Male,Yes,No,64,Two year,102.1,No
9921-ZVRHG,Female,No,No,14,Month-to-month,80.45,Yes
0254-WWRKD,Female,Yes,Yes,67,One year,50.55,No
9163-GHAYE,Female,No,No,15,Month-to-month,48.85,No
6845-RGTYS,Female,Yes,No,47,Month-to-month,98.75,Yes
9432-VOFYX,Male,No,No,17,Month-to-month,70.8,No
5244-IRFIH,Male,Yes,No,33,Month-to-month,94.5,Yes
3282-ZISZV,Male,No,Yes,32,One year,83.7,No
4505-EXZHB,Female,No,No,6,Month-to-month,74.4,Yes
2272-QAGFO,Female,No,No,14,Month-to-month,74.3,Yes
0639-TSIQW,Female,No,No,67,Month-to-month,102.95,Yes
8481-YYXWG,Female,No,No,5,Month-to-month,89.35,Yes
6711-FLDFB,Female,No,No,7,Month-to-month,74.9,Yes
2085-JVGAD,Male,Yes,No,37,Month-to-month,20.35,No
6465-GSRCL,Female,No,Yes,67,One year,106.6,No
9058-MJLZC,Female,No,No,24,Month-to-month,94.6,No
7909-FIOIY,Female,Yes,Yes,19,Month-to-month,24.85,No
0301-FIDRB,Female,Yes,Yes,72,Two year,63.8,No
3415-TAILE,Female,Yes,Yes,2,Month-to-month,65.7,Yes
5515-AKOAJ,Female,No,No,54,Month-to-month,100.1,Yes
2509-TFPJU,Male,Yes,No,72,Two year,25.75,No
4163-NCJAK,Female,Yes,No,46,One year,24.45,No
8548-AWOFC,Male,Yes,No,66,Month-to-month,63.85,No
5656-JAMLX,Male,No,No,62,Two year,19.85,No
6695-FRVEC,Male,Yes,Yes,67,Two year,60.4,No
6234-RAAPL,Female,Yes,Yes,72,Two year,99.9,No
3680-CTHUH,Male,No,No,60,One year,116.6,No
3422-GALYP,Male,No,No,2,Month-to-month,79.45,No
9272-LSVYH,Male,No,No,10,Month-to-month,70.15,No
6030-REHUX,Female,Yes,No,28,Month-to-month,110.85,No
4818-QIUFN,Female,No,No,20,Month-to-month,79.15,Yes
4020-KIUDI,Male,Yes,Yes,6,Month-to-month,19.85,No
8821-XNHVZ,Female,Yes,Yes,1,Month-to-month,80.05,Yes
2250-IVBWA,Male,Yes,Yes,64,Month-to-month,81.05,No
3707-LRWZD,Female,No,No,32,One year,84.05,Yes
7399-QHBJS,Female,Yes,Yes,72,Two year,66.75,No
0080-OROZO,Female,No,No,35,One year,99.25,No
5922-ABDVO,Female,Yes,No,19,Month-to-month,89.65,Yes
6333-YDVLT,Male,No,No,65,One year,110,No
3219-JQRSL,Female,Yes,No,72,Two year,89.1,No
8621-MNIHH,Female,Yes,No,34,Month-to-month,94.25,Yes
8958-JPTRR,Female,Yes,No,56,One year,24.3,No
9168-INPSZ,Female,Yes,No,44,Month-to-month,104.15,No
2959-EEXWB,Female,Yes,Yes,45,Month-to-month,50.9,No
7905-TVXTA,Female,No,No,5,Month-to-month,64.35,No
2359-QWQUL,Female,Yes,No,39,One year,104.7,Yes
2486-WYVVE,Male,Yes,No,31,One year,79.3,No
0074-HDKDG,Male,Yes,Yes,25,One year,61.6,No
9795-SHUHB,Female,Yes,Yes,66,Two year,58.2,No
2924-KHUVI,Male,Yes,No,56,One year,100.55,No
0254-FNMCI,Female,No,No,72,Two year,109.9,No
1970-KKFWL,Female,No,No,35,Two year,23.3,No
4335-BSMJS,Female,No,No,62,Two year,25.8,No
3911-RSNHI,Female,Yes,No,71,Two year,61.4,No
7823-JSOAG,Male,No,No,3,Month-to-month,74.5,No
8410-BGQXN,Male,No,No,4,Month-to-month,19.4,No
4872-VXRIL,Male,No,No,56,One year,64.65,No
7471-WNSUF,Male,Yes,No,60,One year,24.15,No
6993-OHLXR,Female,No,No,2,Month-to-month,68.95,Yes
1178-PZGAB,Female,No,No,19,One year,20.25,No
8184-WMOFI,Male,Yes,Yes,62,One year,71.4,No
5360-XGYAZ,Male,Yes,Yes,72,Two year,65.65,No
4826-XTSOH,Male,Yes,No,1,Month-to-month,86.05,Yes
6199-IPCAO,Female,Yes,Yes,29,Two year,26.1,No
6685-XSHHU,Male,Yes,Yes,60,Two year,20.95,No
2077-MPJQO,Male,Yes,No,7,Month-to-month,75.4,No
5868-YTYKS,Male,No,Yes,1,Month-to-month,20.25,No
8292-FRFZQ,Female,No,No,39,One year,41.15,No
3417-TSCIC,Male,No,No,29,One year,24.85,No
1820-DJFPH,Female,Yes,Yes,72,Two year,24.05,No
1091-SOZGA,Female,Yes,Yes,56,One year,99.8,No
3284-SVCRO,Female,Yes,No,45,Two year,25.5,No
4822-NGOCH,Female,No,No,13,Month-to-month,84.45,Yes
8268-YDIXR,Male,Yes,No,56,One year,93.15,No
1257-SXUXQ,Male,Yes,Yes,5,Month-to-month,19.45,No
5804-JMYIO,Female,Yes,Yes,39,Two year,19.75,No
3307-TLCUD,Male,Yes,No,17,Month-to-month,34.4,No
4450-YOOHP,Female,No,No,39,Month-to-month,50.65,No
7410-KTVFV,Male,Yes,No,18,Month-to-month,49.55,Yes
5542-DHSXL,Female,Yes,No,4,Month-to-month,54.7,No
3982-DQLUS,Male,Yes,Yes,65,Month-to-month,85.75,No
5167-ZFFMM,Male,No,No,1,Month-to-month,90.85,Yes
0019-GFNTW,Female,No,No,56,Two year,45.05,No
9779-DPNEJ,Female,Yes,Yes,22,Month-to-month,80.15,No
1930-QPBVZ,Male,Yes,Yes,68,Two year,95.1,No
4257-GAESD,Female,No,No,6,Month-to-month,45,No
3198-VELRD,Female,Yes,Yes,3,Month-to-month,84.75,Yes
2082-OJVTK,Male,Yes,Yes,29,Month-to-month,89.2,Yes
1027-LKKQQ,Female,Yes,Yes,72,Two year,80.45,No
6380-ARCEH,Male,No,No,1,Month-to-month,20.2,No
3174-AKMAS,Female,Yes,No,46,Two year,64.2,No
1591-XWLGB,Female,Yes,No,71,Two year,19.85,No
4432-ADRLB,Male,No,No,2,Month-to-month,44.65,Yes
5839-SUYVZ,Male,No,No,16,Month-to-month,74.55,No
2277-DJJDL,Male,Yes,No,60,Month-to-month,99,No
7527-QNRUS,Male,Yes,Yes,17,Two year,25.15,No
5382-TEMLV,Male,No,No,45,Month-to-month,50.9,No
7000-WCEVQ,Female,No,No,20,Month-to-month,61.6,Yes
7636-PEPNS,Female,Yes,Yes,58,One year,44.1,No
7929-DMBCV,Female,Yes,No,20,Month-to-month,81,No
6543-JXSOO,Female,Yes,Yes,23,One year,57.75,No
5329-KRDTM,Male,Yes,No,72,Two year,77.35,No
4919-IKATY,Male,Yes,Yes,5,Month-to-month,84.5,Yes
6551-VLJMV,Male,Yes,No,34,Two year,20.05,No
1150-FTQGN,Female,Yes,Yes,60,One year,94.15,No
2478-EEWWM,Male,Yes,No,59,Month-to-month,44.3,No
6923-EFPNL,Male,No,No,4,Month-to-month,51.75,Yes
4619-EVPHY,Female,Yes,No,20,One year,91,No
0013-EXCHZ,Female,Yes,No,3,Month-to-month,83.9,Yes
6229-LSCKB,Male,No,No,6,Month-to-month,79.7,No
3941-XTSKM,Male,Yes,Yes,42,One year,45.1,No
0930-EHUZA,Female,No,No,36,One year,76.35,No
5231-FIQPA,Female,No,No,41,Two year,19.85,No
2971-SGAFL,Female,No,No,13,Month-to-month,78.75,No
7138-GIRSH,Male,No,No,50,Two year,69.5,No
3129-AAQOU,Female,Yes,Yes,19,Two year,25.6,No
1098-KFQEC,Female,Yes,Yes,55,Two year,19.4,No
4566-QVRRW,Female,Yes,No,11,Month-to-month,44.05,Yes
5453-YBTWV,Male,Yes,Yes,70,Two year,101.1,No
7029-IJEJK,Female,No,No,54,One year,44.1,No
3716-UVSPD,Male,No,No,1,Month-to-month,49.3,No
7595-EHCDL,Male,Yes,Yes,32,Month-to-month,50.6,No
2886-KEFUM,Female,Yes,No,63,One year,107.5,Yes
2171-UDMFD,Male,Yes,Yes,32,Month-to-month,19.45,No
7363-QTBIW,Female,Yes,No,9,Month-to-month,79.75,No
8020-BWHYL,Female,No,No,15,Month-to-month,75.3,Yes
0594-UFTUL,Male,Yes,Yes,13,Month-to-month,19.85,No
5804-LEPIM,Female,No,No,2,Month-to-month,70.35,Yes
8634-CILSZ,Male,No,No,69,One year,104.7,Yes
6876-ADESB,Male,No,Yes,1,Month-to-month,48.95,Yes
6257-RJOHI,Male,No,No,4,Month-to-month,50.8,No
0426-TIRNE,Female,No,No,1,Month-to-month,20.9,Yes
3845-JHAMY,Female,Yes,Yes,16,Month-to-month,35.5,No
4361-JEIVL,Male,No,Yes,1,Month-to-month,44.4,Yes
4800-CZMPC,Female,Yes,Yes,48,One year,103.25,Yes
6848-HJTXY,Female,Yes,No,64,Two year,19.45,No
2240-HSJQD,Male,No,Yes,38,Month-to-month,81.85,No
8773-HHUOZ,Female,No,Yes,17,Month-to-month,64.7,Yes
0936-NQLJU,Female,Yes,No,41,Two year,20.65,No
2612-RRIDN,Male,No,No,4,Month-to-month,81,Yes
7432-FFVAR,Female,Yes,Yes,46,One year,90.95,No
8725-JEDFD,Male,No,No,27,Month-to-month,69.05,No
4227-OJHAL,Female,Yes,Yes,68,One year,73,No
9372-TXXPS,Female,Yes,No,60,Two year,59.85,No
3331-HQDTW,Female,No,No,34,Month-to-month,109.8,Yes
4695-WJZUE,Female,No,No,2,Month-to-month,88.55,Yes
5697-GOMBF,Female,Yes,Yes,28,Month-to-month,35.9,No
0411-EZJZE,Female,No,No,3,Month-to-month,60.25,No
1597-FZREH,Female,No,No,2,Month-to-month,76.4,Yes
1205-WNWPJ,Female,No,No,7,Month-to-month,59.5,Yes
5606-AMZBO,Female,Yes,No,10,Month-to-month,78.15,No
0945-TSONX,Female,Yes,Yes,47,Two year,85.3,No
3845-FXCYS,Male,No,No,2,Month-to-month,19.65,No
9087-EYCPR,Female,No,No,60,Two year,25,No
3721-CNEYS,Female,No,No,2,Month-to-month,70.95,Yes
6509-TSGWN,Female,Yes,Yes,37,Month-to-month,26.45,No
1697-BCSHV,Female,Yes,Yes,58,Month-to-month,66.8,No
1465-VINDH,Female,Yes,Yes,10,Month-to-month,102.1,Yes
8006-PYCSW,Female,No,No,2,Month-to-month,20.1,No
0322-YINQP,Male,No,No,1,Month-to-month,48.55,Yes
0979-MOZQI,Male,Yes,No,62,Two year,39,No
5461-QKNTN,Male,Yes,No,43,Month-to-month,94.3,No
3096-IZETN,Female,No,No,12,Month-to-month,78.1,Yes
6233-HXJMX,Female,No,No,45,Month-to-month,89.3,No
0361-HJRDX,Female,No,No,68,Two year,64.35,No
3645-DEYGF,Male,No,Yes,1,Month-to-month,20.75,No
3740-RLMVT,Male,Yes,No,67,One year,60.95,No
2446-PLQVO,Male,No,No,1,Month-to-month,70.3,Yes
2252-ISRNH,Male,Yes,Yes,9,One year,90.35,No
5982-XMDEX,Female,No,No,65,Two year,26.5,No
8920-NAVAY,Male,No,No,62,One year,110.75,No
0674-EYYZV,Female,No,No,1,Month-to-month,54.65,No
4000-VGMQP,Male,Yes,Yes,38,One year,78.95,No
4641-FROLU,Female,Yes,Yes,30,Two year,19.3,No
7176-WRTNX,Male,No,No,70,Two year,114.95,No
8623-ULFNQ,Female,No,No,26,Month-to-month,66.05,No
2533-TIBIX,Male,Yes,Yes,15,Month-to-month,30.2,No
0141-YEAYS,Female,No,No,27,Month-to-month,86.45,No
7649-SIJJF,Male,Yes,No,71,Two year,80.1,No
0722-TROQR,Female,No,No,4,Month-to-month,74.9,Yes
2889-FPWRM,Male,Yes,No,72,One year,117.8,Yes
6849-OYAMU,Male,Yes,Yes,19,One year,100,Yes
5478-JJVZK,Female,No,No,33,Month-to-month,60.9,No
2685-SREOM,Female,Yes,Yes,25,Month-to-month,89.1,Yes
8976-OQHGT,Female,Yes,Yes,4,Month-to-month,56.5,Yes
